"Timestamp","Edited by","Record Key","Asset ID","Field","Previous value","New value","Sheet cell"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-093","PHW-TB-093","RECORD ADDED","","Thrust Block @ 842.62 m, Type 12, Isolation Valve","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 252"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-094","PHW-TB-094","RECORD ADDED","","Thrust Block @ 2019.495 m, Type 12, Isolation Valve","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 253"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-095","PHW-TB-095","RECORD ADDED","","Thrust Block @ 2140.173 m, Type 12, Isolation Valve","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 254"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-096","PHW-TB-096","RECORD ADDED","","Thrust Block @ 7335.153 m, Type 12, Isolation Valve","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 255"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-097","PHW-TB-097","RECORD ADDED","","Thrust Block @ 14323.567 m, Type 12, Isolation Valve","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 256"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-098","PHW-TB-098","RECORD ADDED","","Thrust Block @ 19120.153 m, Type 14, In-Line","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 257"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-099","PHW-TB-099","RECORD ADDED","","Thrust Block @ 19155.385 m, Type 14, In-Line","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 258"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-100","PHW-TB-100","RECORD ADDED","","Thrust Block @ 9801.143 m, 2 x Type 12, Pigging Station","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 259"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","PHW-TB-101","PHW-TB-101","RECORD ADDED","","Thrust Block @ 19097.802 m, 2 x Type 12, Pigging Station","Thrust Block Register - T2W_PIPELINE 24-8.xlsm row 260"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","(source)","","Src - Thrust Block reloaded","121 rows","255 rows, 42 columns (source 24-8)","Src - Thrust Block"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","(derived)","","Chainage Index","ranges to row 1317","ranges to row 1451","Chainage Index"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","(control)","","Current revision","Rev 2","Rev 3","Document Control!C10"
"2026-08-24 10:19","J. Krasnoff-Hnatjuk","(control)","","Records in Master Register","1316","1450","Document Control!C13"
"24/08/2026 12:11","Jerry","PHW-TB-035","PHW-TB-035","Installed","","Yes","Master Register!BL444"
"24/08/2026 12:11","Jerry","PHW-TB-036","PHW-TB-036","Installed","","Yes","Master Register!BL449"
"24/08/2026 12:11","Jerry","PHW-TB-037","PHW-TB-037","Installed","","Yes","Master Register!BL464"
"24/08/2026 12:11","Jerry","PHW-TB-083","PHW-TB-083","Installed","","Yes","Master Register!BL436"
"24/08/2026 12:14","Jerry","PHW-TB-035","PHW-TB-035","Completion Date","","25/08/2026","Master Register!BS444"
"24/08/2026 12:14","Jerry","PHW-TB-036","PHW-TB-036","Completion Date","","25/08/2026","Master Register!BS449"
"24/08/2026 12:14","Jerry","PHW-TB-037","PHW-TB-037","Completion Date","","25/08/2026","Master Register!BS464"
"24/08/2026 12:14","Jerry","PHW-TB-083","PHW-TB-083","Completion Date","","25/08/2026","Master Register!BS436"
"24/08/2026 12:14","Jerry","PHW-TB-035","PHW-TB-035","Completion Date","25/08/2026","","Master Register!BS444"
"24/08/2026 12:14","Jerry","PHW-TB-036","PHW-TB-036","Completion Date","25/08/2026","","Master Register!BS449"
"24/08/2026 12:14","Jerry","PHW-TB-037","PHW-TB-037","Completion Date","25/08/2026","","Master Register!BS464"
"24/08/2026 12:14","Jerry","PHW-TB-083","PHW-TB-083","Completion Date","25/08/2026","","Master Register!BS436"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","(schema)","","new column","","Unit Rate ($)","Master Register!BU1"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","(schema)","","new column","","Quantity","Master Register!BV1"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","(schema)","","new column","","Unit","Master Register!BW1"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","(schema)","","new column","","Total Cost ($)","Master Register!BX1"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0001","PHW-TS-0001","Unit Rate ($)","","1,112.50 per each","Master Register!BU9"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0002","PHW-TS-0002","Unit Rate ($)","","1,112.50 per each","Master Register!BU10"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0003","PHW-TS-0003","Unit Rate ($)","","1,112.50 per each","Master Register!BU11"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0004","PHW-TS-0004","Unit Rate ($)","","1,112.50 per each","Master Register!BU12"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0005","PHW-TS-0005","Unit Rate ($)","","1,112.50 per each","Master Register!BU13"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0006","PHW-TS-0006","Unit Rate ($)","","1,112.50 per each","Master Register!BU14"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0007","PHW-TS-0007","Unit Rate ($)","","1,112.50 per each","Master Register!BU15"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0008","PHW-TS-0008","Unit Rate ($)","","1,112.50 per each","Master Register!BU17"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0009","PHW-TS-0009","Unit Rate ($)","","1,112.50 per each","Master Register!BU18"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0010","PHW-TS-0010","Unit Rate ($)","","1,112.50 per each","Master Register!BU19"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0011","PHW-TS-0011","Unit Rate ($)","","1,112.50 per each","Master Register!BU20"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0012","PHW-TS-0012","Unit Rate ($)","","1,112.50 per each","Master Register!BU21"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0013","PHW-TS-0013","Unit Rate ($)","","1,112.50 per each","Master Register!BU22"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0014","PHW-TS-0014","Unit Rate ($)","","1,112.50 per each","Master Register!BU23"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0015","PHW-TS-0015","Unit Rate ($)","","1,112.50 per each","Master Register!BU24"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0016","PHW-TS-0016","Unit Rate ($)","","1,112.50 per each","Master Register!BU25"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0017","PHW-TS-0017","Unit Rate ($)","","1,112.50 per each","Master Register!BU26"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0018","PHW-TS-0018","Unit Rate ($)","","1,112.50 per each","Master Register!BU27"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0019","PHW-TS-0019","Unit Rate ($)","","1,112.50 per each","Master Register!BU36"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0020","PHW-TS-0020","Unit Rate ($)","","1,112.50 per each","Master Register!BU38"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0021","PHW-TS-0021","Unit Rate ($)","","1,112.50 per each","Master Register!BU39"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0022","PHW-TS-0022","Unit Rate ($)","","1,112.50 per each","Master Register!BU40"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0023","PHW-TS-0023","Unit Rate ($)","","1,112.50 per each","Master Register!BU41"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0001","PHW-BS-0001","Unit Rate ($)","","20,507.00 per each","Master Register!BU42"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0024","PHW-TS-0024","Unit Rate ($)","","1,112.50 per each","Master Register!BU43"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0025","PHW-TS-0025","Unit Rate ($)","","1,112.50 per each","Master Register!BU44"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0026","PHW-TS-0026","Unit Rate ($)","","1,112.50 per each","Master Register!BU46"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0002","PHW-BS-0002","Unit Rate ($)","","20,507.00 per each","Master Register!BU47"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0027","PHW-TS-0027","Unit Rate ($)","","1,112.50 per each","Master Register!BU48"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0028","PHW-TS-0028","Unit Rate ($)","","1,112.50 per each","Master Register!BU49"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0003","PHW-BS-0003","Unit Rate ($)","","20,507.00 per each","Master Register!BU50"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0029","PHW-TS-0029","Unit Rate ($)","","1,112.50 per each","Master Register!BU52"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0030","PHW-TS-0030","Unit Rate ($)","","1,112.50 per each","Master Register!BU53"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0031","PHW-TS-0031","Unit Rate ($)","","1,112.50 per each","Master Register!BU54"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0004","PHW-BS-0004","Unit Rate ($)","","20,507.00 per each","Master Register!BU55"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0032","PHW-TS-0032","Unit Rate ($)","","1,112.50 per each","Master Register!BU56"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0033","PHW-TS-0033","Unit Rate ($)","","1,112.50 per each","Master Register!BU57"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0034","PHW-TS-0034","Unit Rate ($)","","1,112.50 per each","Master Register!BU58"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0005","PHW-BS-0005","Unit Rate ($)","","20,507.00 per each","Master Register!BU59"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0035","PHW-TS-0035","Unit Rate ($)","","1,112.50 per each","Master Register!BU60"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0036","PHW-TS-0036","Unit Rate ($)","","1,112.50 per each","Master Register!BU61"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0037","PHW-TS-0037","Unit Rate ($)","","1,112.50 per each","Master Register!BU62"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0038","PHW-TS-0038","Unit Rate ($)","","1,112.50 per each","Master Register!BU63"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0039","PHW-TS-0039","Unit Rate ($)","","1,112.50 per each","Master Register!BU64"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0040","PHW-TS-0040","Unit Rate ($)","","1,112.50 per each","Master Register!BU65"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0041","PHW-TS-0041","Unit Rate ($)","","1,112.50 per each","Master Register!BU67"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0042","PHW-TS-0042","Unit Rate ($)","","1,112.50 per each","Master Register!BU68"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0043","PHW-TS-0043","Unit Rate ($)","","1,112.50 per each","Master Register!BU69"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0044","PHW-TS-0044","Unit Rate ($)","","1,112.50 per each","Master Register!BU70"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0045","PHW-TS-0045","Unit Rate ($)","","1,112.50 per each","Master Register!BU71"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0046","PHW-TS-0046","Unit Rate ($)","","1,112.50 per each","Master Register!BU72"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0006","PHW-BS-0006","Unit Rate ($)","","20,507.00 per each","Master Register!BU73"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0047","PHW-TS-0047","Unit Rate ($)","","1,112.50 per each","Master Register!BU75"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0048","PHW-TS-0048","Unit Rate ($)","","1,112.50 per each","Master Register!BU77"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0049","PHW-TS-0049","Unit Rate ($)","","1,112.50 per each","Master Register!BU78"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0007","PHW-BS-0007","Unit Rate ($)","","20,507.00 per each","Master Register!BU79"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0050","PHW-TS-0050","Unit Rate ($)","","1,112.50 per each","Master Register!BU80"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0051","PHW-TS-0051","Unit Rate ($)","","1,112.50 per each","Master Register!BU81"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0052","PHW-TS-0052","Unit Rate ($)","","1,112.50 per each","Master Register!BU82"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0053","PHW-TS-0053","Unit Rate ($)","","1,112.50 per each","Master Register!BU83"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0008","PHW-BS-0008","Unit Rate ($)","","20,507.00 per each","Master Register!BU84"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0054","PHW-TS-0054","Unit Rate ($)","","1,112.50 per each","Master Register!BU85"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0055","PHW-TS-0055","Unit Rate ($)","","1,112.50 per each","Master Register!BU86"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0056","PHW-TS-0056","Unit Rate ($)","","1,112.50 per each","Master Register!BU87"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0009","PHW-BS-0009","Unit Rate ($)","","20,507.00 per each","Master Register!BU88"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0057","PHW-TS-0057","Unit Rate ($)","","1,112.50 per each","Master Register!BU89"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0058","PHW-TS-0058","Unit Rate ($)","","1,112.50 per each","Master Register!BU90"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0010","PHW-BS-0010","Unit Rate ($)","","20,507.00 per each","Master Register!BU92"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0059","PHW-TS-0059","Unit Rate ($)","","1,112.50 per each","Master Register!BU93"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0060","PHW-TS-0060","Unit Rate ($)","","1,112.50 per each","Master Register!BU94"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0061","PHW-TS-0061","Unit Rate ($)","","1,112.50 per each","Master Register!BU95"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0062","PHW-TS-0062","Unit Rate ($)","","1,112.50 per each","Master Register!BU103"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0063","PHW-TS-0063","Unit Rate ($)","","1,112.50 per each","Master Register!BU104"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0064","PHW-TS-0064","Unit Rate ($)","","1,112.50 per each","Master Register!BU106"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0011","PHW-BS-0011","Unit Rate ($)","","20,507.00 per each","Master Register!BU107"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0065","PHW-TS-0065","Unit Rate ($)","","1,112.50 per each","Master Register!BU108"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0066","PHW-TS-0066","Unit Rate ($)","","1,112.50 per each","Master Register!BU109"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0067","PHW-TS-0067","Unit Rate ($)","","1,112.50 per each","Master Register!BU111"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0012","PHW-BS-0012","Unit Rate ($)","","20,507.00 per each","Master Register!BU112"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0068","PHW-TS-0068","Unit Rate ($)","","1,112.50 per each","Master Register!BU113"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0069","PHW-TS-0069","Unit Rate ($)","","1,112.50 per each","Master Register!BU114"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0070","PHW-TS-0070","Unit Rate ($)","","1,112.50 per each","Master Register!BU115"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0013","PHW-BS-0013","Unit Rate ($)","","20,507.00 per each","Master Register!BU116"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0071","PHW-TS-0071","Unit Rate ($)","","1,112.50 per each","Master Register!BU117"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0072","PHW-TS-0072","Unit Rate ($)","","1,112.50 per each","Master Register!BU119"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0073","PHW-TS-0073","Unit Rate ($)","","1,112.50 per each","Master Register!BU123"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0074","PHW-TS-0074","Unit Rate ($)","","1,112.50 per each","Master Register!BU124"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0014","PHW-BS-0014","Unit Rate ($)","","20,507.00 per each","Master Register!BU125"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0075","PHW-TS-0075","Unit Rate ($)","","1,112.50 per each","Master Register!BU126"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0076","PHW-TS-0076","Unit Rate ($)","","1,112.50 per each","Master Register!BU127"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0077","PHW-TS-0077","Unit Rate ($)","","1,112.50 per each","Master Register!BU128"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0015","PHW-BS-0015","Unit Rate ($)","","20,507.00 per each","Master Register!BU129"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0078","PHW-TS-0078","Unit Rate ($)","","1,112.50 per each","Master Register!BU130"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0079","PHW-TS-0079","Unit Rate ($)","","1,112.50 per each","Master Register!BU131"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0080","PHW-TS-0080","Unit Rate ($)","","1,112.50 per each","Master Register!BU133"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0081","PHW-TS-0081","Unit Rate ($)","","1,112.50 per each","Master Register!BU134"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0016","PHW-BS-0016","Unit Rate ($)","","20,507.00 per each","Master Register!BU135"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0082","PHW-TS-0082","Unit Rate ($)","","1,112.50 per each","Master Register!BU136"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0083","PHW-TS-0083","Unit Rate ($)","","1,112.50 per each","Master Register!BU138"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0084","PHW-TS-0084","Unit Rate ($)","","1,112.50 per each","Master Register!BU139"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0085","PHW-TS-0085","Unit Rate ($)","","1,112.50 per each","Master Register!BU140"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0017","PHW-BS-0017","Unit Rate ($)","","20,507.00 per each","Master Register!BU141"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0086","PHW-TS-0086","Unit Rate ($)","","1,112.50 per each","Master Register!BU142"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0087","PHW-TS-0087","Unit Rate ($)","","1,112.50 per each","Master Register!BU143"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0088","PHW-TS-0088","Unit Rate ($)","","1,112.50 per each","Master Register!BU145"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0018","PHW-BS-0018","Unit Rate ($)","","20,507.00 per each","Master Register!BU146"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0089","PHW-TS-0089","Unit Rate ($)","","1,112.50 per each","Master Register!BU147"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0090","PHW-TS-0090","Unit Rate ($)","","1,112.50 per each","Master Register!BU148"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0091","PHW-TS-0091","Unit Rate ($)","","1,112.50 per each","Master Register!BU149"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0019","PHW-BS-0019","Unit Rate ($)","","20,507.00 per each","Master Register!BU150"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0092","PHW-TS-0092","Unit Rate ($)","","1,112.50 per each","Master Register!BU151"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0093","PHW-TS-0093","Unit Rate ($)","","1,112.50 per each","Master Register!BU153"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0094","PHW-TS-0094","Unit Rate ($)","","1,112.50 per each","Master Register!BU154"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0020","PHW-BS-0020","Unit Rate ($)","","20,507.00 per each","Master Register!BU155"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0095","PHW-TS-0095","Unit Rate ($)","","1,112.50 per each","Master Register!BU167"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0096","PHW-TS-0096","Unit Rate ($)","","1,112.50 per each","Master Register!BU168"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0097","PHW-TS-0097","Unit Rate ($)","","1,112.50 per each","Master Register!BU169"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0098","PHW-TS-0098","Unit Rate ($)","","1,112.50 per each","Master Register!BU170"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0099","PHW-TS-0099","Unit Rate ($)","","1,112.50 per each","Master Register!BU172"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-BS-0021","PHW-BS-0021","Unit Rate ($)","","20,507.00 per each","Master Register!BU173"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0100","PHW-TS-0100","Unit Rate ($)","","1,112.50 per each","Master Register!BU174"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0101","PHW-TS-0101","Unit Rate ($)","","1,112.50 per each","Master Register!BU185"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0102","PHW-TS-0102","Unit Rate ($)","","1,112.50 per each","Master Register!BU186"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0103","PHW-TS-0103","Unit Rate ($)","","1,112.50 per each","Master Register!BU188"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0104","PHW-TS-0104","Unit Rate ($)","","1,112.50 per each","Master Register!BU189"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0105","PHW-TS-0105","Unit Rate ($)","","1,112.50 per each","Master Register!BU190"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0106","PHW-TS-0106","Unit Rate ($)","","1,112.50 per each","Master Register!BU195"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0107","PHW-TS-0107","Unit Rate ($)","","1,112.50 per each","Master Register!BU196"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0108","PHW-TS-0108","Unit Rate ($)","","1,112.50 per each","Master Register!BU197"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0109","PHW-TS-0109","Unit Rate ($)","","1,112.50 per each","Master Register!BU198"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0110","PHW-TS-0110","Unit Rate ($)","","1,112.50 per each","Master Register!BU199"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0111","PHW-TS-0111","Unit Rate ($)","","1,112.50 per each","Master Register!BU200"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0112","PHW-TS-0112","Unit Rate ($)","","1,112.50 per each","Master Register!BU201"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0113","PHW-TS-0113","Unit Rate ($)","","1,112.50 per each","Master Register!BU202"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0114","PHW-TS-0114","Unit Rate ($)","","1,112.50 per each","Master Register!BU203"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0115","PHW-TS-0115","Unit Rate ($)","","1,112.50 per each","Master Register!BU205"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0116","PHW-TS-0116","Unit Rate ($)","","1,112.50 per each","Master Register!BU206"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0117","PHW-TS-0117","Unit Rate ($)","","1,112.50 per each","Master Register!BU207"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0118","PHW-TS-0118","Unit Rate ($)","","1,112.50 per each","Master Register!BU208"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0119","PHW-TS-0119","Unit Rate ($)","","1,112.50 per each","Master Register!BU209"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0120","PHW-TS-0120","Unit Rate ($)","","1,112.50 per each","Master Register!BU210"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0121","PHW-TS-0121","Unit Rate ($)","","1,112.50 per each","Master Register!BU211"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0122","PHW-TS-0122","Unit Rate ($)","","1,112.50 per each","Master Register!BU212"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0123","PHW-TS-0123","Unit Rate ($)","","1,112.50 per each","Master Register!BU213"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0124","PHW-TS-0124","Unit Rate ($)","","1,112.50 per each","Master Register!BU214"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0125","PHW-TS-0125","Unit Rate ($)","","1,112.50 per each","Master Register!BU215"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0126","PHW-TS-0126","Unit Rate ($)","","1,112.50 per each","Master Register!BU216"
"2026-08-24 14:36","J. Krasnoff-Hnatjuk","PHW-TS-0127","PHW-TS-0127","Unit Rate ($)","","1,112.50 per each","Master Register!BU217"
